Project,Event,Location,Sample Name,Date,Sample ID,Bottle Type ID,Depth,Rep,Sta,Test,Value,Flags
flame2015,Spark48,Sparkling,47,,15535,6,1,1,1,NH4,,
flame2015,Spark48,Sparkling,47,,15535,6,1,1,1,NO3 NO2,,
flame2015,Spark48,Sparkling,48,,15536,3,1,1,1,Total N (F),,
flame2015,Spark48,Sparkling,48,,15536,2,1,1,1,Total N (UF),,
flame2015,Spark48,Sparkling,48,,15536,3,1,1,1,Total P (F),,
flame2015,Spark48,Sparkling,48,,15536,2,1,1,1,Total P (UF),,
flame2015,Spark48,Sparkling,48,,15536,6,1,1,1,NH4,,
flame2015,Spark48,Sparkling,48,,15536,6,1,1,1,NO3 NO2,,
flame2015,Spark48,Sparkling,49,,15537,3,1,1,1,Total N (F),,
flame2015,Spark48,Sparkling,49,,15537,2,1,1,1,Total N (UF),,
flame2015,Spark48,Sparkling,49,,15537,3,1,1,1,Total P (F),,
flame2015,Spark48,Sparkling,49,,15537,2,1,1,1,Total P (UF),,
flame2015,Spark48,Sparkling,49,,15537,6,1,1,1,NH4,,
flame2015,Spark48,Sparkling,49,,15537,6,1,1,1,NO3 NO2,,
flame2015,Spark48,Sparkling,50,,15538,3,1,1,1,Total N (F),,
flame2015,Spark48,Sparkling,50,,15538,2,1,1,1,Total N (UF),,
flame2015,Spark48,Sparkling,50,,15538,3,1,1,1,Total P (F),,
flame2015,Spark48,Sparkling,50,,15538,2,1,1,1,Total P (UF),,
flame2015,Spark48,Sparkling,50,,15538,6,1,1,1,NH4,,
flame2015,Spark48,Sparkling,50,,15538,6,1,1,1,NO3 NO2,,
flame2015,Spark48,Sparkling,51,,15539,3,1,1,1,Total N (F),,
flame2015,Spark48,Sparkling,51,,15539,2,1,1,1,Total N (UF),,
flame2015,Spark48,Sparkling,51,,15539,3,1,1,1,Total P (F),,
flame2015,Spark48,Sparkling,51,,15539,2,1,1,1,Total P (UF),,
flame2015,Spark48,Sparkling,51,,15539,6,1,1,1,NH4,,
flame2015,Spark48,Sparkling,51,,15539,6,1,1,1,NO3 NO2,,
flame2015,Spark48,Sparkling,52,,15540,3,1,1,1,Total N (F),,
flame2015,Spark48,Sparkling,52,,15540,2,1,1,1,Total N (UF),,
flame2015,Spark48,Sparkling,52,,15540,3,1,1,1,Total P (F),,
flame2015,Spark48,Sparkling,52,,15540,2,1,1,1,Total P (UF),,
flame2015,Spark48,Sparkling,52,,15540,6,1,1,1,NH4,,
flame2015,Spark48,Sparkling,52,,15540,6,1,1,1,NO3 NO2,,
flame2015,Spark48,Sparkling,53,,15541,3,1,1,1,Total N (F),,
flame2015,Spark48,Sparkling,53,,15541,2,1,1,1,Total N (UF),,
flame2015,Spark48,Sparkling,53,,15541,3,1,1,1,Total P (F),,
flame2015,Spark48,Sparkling,53,,15541,2,1,1,1,Total P (UF),,
flame2015,Spark48,Sparkling,53,,15541,6,1,1,1,NH4,,
flame2015,Spark48,Sparkling,53,,15541,6,1,1,1,NO3 NO2,,
flame2015,Spark48,Sparkling,54,,15542,3,1,1,1,Total N (F),,
flame2015,Spark48,Sparkling,54,,15542,2,1,1,1,Total N (UF),,
flame2015,Spark48,Sparkling,54,,15542,3,1,1,1,Total P (F),,
flame2015,Spark48,Sparkling,54,,15542,2,1,1,1,Total P (UF),,
flame2015,Spark48,Sparkling,54,,15542,6,1,1,1,NH4,,
flame2015,Spark48,Sparkling,54,,15542,6,1,1,1,NO3 NO2,,
flame2015,Spark48,Sparkling,55,,15543,3,1,1,1,Total N (F),,
flame2015,Spark48,Sparkling,55,,15543,2,1,1,1,Total N (UF),,
flame2015,Spark48,Sparkling,55,,15543,3,1,1,1,Total P (F),,
flame2015,Spark48,Sparkling,55,,15543,2,1,1,1,Total P (UF),,
flame2015,Spark48,Sparkling,55,,15543,6,1,1,1,NH4,,
flame2015,Spark48,Sparkling,55,,15543,6,1,1,1,NO3 NO2,,
flame2015,Spark48,Sparkling,56,,15544,3,1,1,1,Total N (F),,
flame2015,Spark48,Sparkling,56,,15544,2,1,1,1,Total N (UF),,
flame2015,Spark48,Sparkling,56,,15544,3,1,1,1,Total P (F),,
flame2015,Spark48,Sparkling,56,,15544,2,1,1,1,Total P (UF),,
flame2015,Spark48,Sparkling,56,,15544,6,1,1,1,NH4,,
flame2015,Spark48,Sparkling,56,,15544,6,1,1,1,NO3 NO2,,
flame2015,Spark48,Sparkling,57,,15545,3,1,1,1,Total N (F),,
flame2015,Spark48,Sparkling,57,,15545,2,1,1,1,Total N (UF),,
flame2015,Spark48,Sparkling,57,,15545,3,1,1,1,Total P (F),,
flame2015,Spark48,Sparkling,57,,15545,2,1,1,1,Total P (UF),,
flame2015,Spark48,Sparkling,57,,15545,6,1,1,1,NH4,,
flame2015,Spark48,Sparkling,57,,15545,6,1,1,1,NO3 NO2,,
flame2015,Spark48,Sparkling,58,,15546,3,1,1,1,Total N (F),,
flame2015,Spark48,Sparkling,58,,15546,2,1,1,1,Total N (UF),,
flame2015,Spark48,Sparkling,58,,15546,3,1,1,1,Total P (F),,
flame2015,Spark48,Sparkling,58,,15546,2,1,1,1,Total P (UF),,
flame2015,Spark48,Sparkling,58,,15546,6,1,1,1,NH4,,
flame2015,Spark48,Sparkling,58,,15546,6,1,1,1,NO3 NO2,,
flame2015,Spark48,Sparkling,59,,15547,3,1,1,1,Total N (F),,
flame2015,Spark48,Sparkling,59,,15547,2,1,1,1,Total N (UF),,
flame2015,Spark48,Sparkling,59,,15547,3,1,1,1,Total P (F),,
flame2015,Spark48,Sparkling,59,,15547,2,1,1,1,Total P (UF),,
flame2015,Spark48,Sparkling,59,,15547,6,1,1,1,NH4,,
flame2015,Spark48,Sparkling,59,,15547,6,1,1,1,NO3 NO2,,
flame2015,Trout Flame,Trout,1,2012-07-24,13080,0,,1,1,TIC,10.18,
flame2015,Trout Flame,Trout,1,2012-07-24,13080,0,,1,1,TOC,4.7,
flame2015,Trout Flame,Trout,1,2012-07-24,13080,1,,1,1,DIC,9.81,
flame2015,Trout Flame,Trout,1,2012-07-24,13080,1,,1,1,DOC,4.73,
flame2015,Trout Flame,Trout,1,2012-07-24,13080,3,,1,1,Total N (F),219,
flame2015,Trout Flame,Trout,1,2012-07-24,13080,2,,1,1,Total N (UF),346,
flame2015,Trout Flame,Trout,1,2012-07-24,13080,3,,1,1,Total P (F),38,
flame2015,Trout Flame,Trout,1,2012-07-24,13080,2,,1,1,Total P (UF),20,
flame2015,Trout Flame,Trout,1,2012-07-24,13080,3,,1,1,Ca,11.51,
flame2015,Trout Flame,Trout,1,2012-07-24,13080,3,,1,1,Mg,3.24,
flame2015,Trout Flame,Trout,1,2012-07-24,13080,3,,1,1,Na,1.87,
flame2015,Trout Flame,Trout,1,2012-07-24,13080,3,,1,1,K,0.51,
flame2015,Trout Flame,Trout,1,2012-07-24,13080,3,,1,1,Fe,0.05,
flame2015,Trout Flame,Trout,1,2012-07-24,13080,3,,1,1,Mn,0,
flame2015,Trout Flame,Trout,1,2012-07-24,13080,4,,1,1,Cl,0.49,
flame2015,Trout Flame,Trout,1,2012-07-24,13080,4,,1,1,SO4,4.55,
flame2015,Trout Flame,Trout,1,2012-07-24,13080,5,,1,1,Alkalinity,-99,D
flame2015,Trout Flame,Trout,1,2012-07-24,13080,6,,1,1,NH4,6,
flame2015,Trout Flame,Trout,1,2012-07-24,13080,6,,1,1,NO3 NO2,0,
flame2015,Trout Flame,Trout,1,2012-07-24,13080,7,,1,1,SRP,3,
flame2015,Trout Flame,Trout,2,2012-07-24,13081,0,,1,1,TIC,11.16,
flame2015,Trout Flame,Trout,2,2012-07-24,13081,0,,1,1,TOC,5.23,
flame2015,Trout Flame,Trout,2,2012-07-24,13081,1,,1,1,DIC,9.87,
flame2015,Trout Flame,Trout,2,2012-07-24,13081,1,,1,1,DOC,5.11,
flame2015,Trout Flame,Trout,2,2012-07-24,13081,3,,1,1,Total N (F),290,
flame2015,Trout Flame,Trout,2,2012-07-24,13081,2,,1,1,Total N (UF),392,
flame2015,Trout Flame,Trout,2,2012-07-24,13081,3,,1,1,Total P (F),8,
flame2015,Trout Flame,Trout,2,2012-07-24,13081,2,,1,1,Total P (UF),16,
flame2015,Trout Flame,Trout,2,2012-07-24,13081,3,,1,1,Ca,11.07,
flame2015,Trout Flame,Trout,2,2012-07-24,13081,3,,1,1,Mg,3.19,
flame2015,Trout Flame,Trout,2,2012-07-24,13081,3,,1,1,Na,1.61,
flame2015,Trout Flame,Trout,2,2012-07-24,13081,3,,1,1,K,0.48,
flame2015,Trout Flame,Trout,2,2012-07-24,13081,3,,1,1,Fe,0.05,
flame2015,Trout Flame,Trout,2,2012-07-24,13081,3,,1,1,Mn,0,
flame2015,Trout Flame,Trout,2,2012-07-24,13081,4,,1,1,Cl,0.4,
flame2015,Trout Flame,Trout,2,2012-07-24,13081,4,,1,1,SO4,4.42,
flame2015,Trout Flame,Trout,2,2012-07-24,13081,5,,1,1,Alkalinity,-99,D
flame2015,Trout Flame,Trout,2,2012-07-24,13081,6,,1,1,NH4,6,
flame2015,Trout Flame,Trout,2,2012-07-24,13081,6,,1,1,NO3 NO2,2,
flame2015,Trout Flame,Trout,2,2012-07-24,13081,7,,1,1,SRP,3,
flame2015,Trout Flame,Trout,3,2012-07-24,13082,0,,1,1,TIC,10.66,
flame2015,Trout Flame,Trout,3,2012-07-24,13082,0,,1,1,TOC,4.21,
flame2015,Trout Flame,Trout,3,2012-07-24,13082,1,,1,1,DIC,11.01,
flame2015,Trout Flame,Trout,3,2012-07-24,13082,1,,1,1,DOC,4.15,
flame2015,Trout Flame,Trout,3,2012-07-24,13082,3,,1,1,Total N (F),251,
flame2015,Trout Flame,Trout,3,2012-07-24,13082,2,,1,1,Total N (UF),1064,
flame2015,Trout Flame,Trout,3,2012-07-24,13082,3,,1,1,Total P (F),9,
flame2015,Trout Flame,Trout,3,2012-07-24,13082,2,,1,1,Total P (UF),82,
flame2015,Trout Flame,Trout,3,2012-07-24,13082,3,,1,1,Ca,11.84,
flame2015,Trout Flame,Trout,3,2012-07-24,13082,3,,1,1,Mg,3.29,
flame2015,Trout Flame,Trout,3,2012-07-24,13082,3,,1,1,Na,1.78,
flame2015,Trout Flame,Trout,3,2012-07-24,13082,3,,1,1,K,0.51,
flame2015,Trout Flame,Trout,3,2012-07-24,13082,3,,1,1,Fe,0.07,
flame2015,Trout Flame,Trout,3,2012-07-24,13082,3,,1,1,Mn,0.01,
flame2015,Trout Flame,Trout,3,2012-07-24,13082,4,,1,1,Cl,0.5,
flame2015,Trout Flame,Trout,3,2012-07-24,13082,4,,1,1,SO4,4.66,
flame2015,Trout Flame,Trout,3,2012-07-24,13082,5,,1,1,Alkalinity,-99,D
flame2015,Trout Flame,Trout,3,2012-07-24,13082,6,,1,1,NH4,9,
flame2015,Trout Flame,Trout,3,2012-07-24,13082,6,,1,1,NO3 NO2,2,
flame2015,Trout Flame,Trout,3,2012-07-24,13082,7,,1,1,SRP,4,
flame2015,Trout Flame,Trout,4,2012-07-24,13083,0,,1,1,TIC,10.9,
flame2015,Trout Flame,Trout,4,2012-07-24,13083,0,,1,1,TOC,3.86,
flame2015,Trout Flame,Trout,4,2012-07-24,13083,1,,1,1,DIC,10.21,
flame2015,Trout Flame,Trout,4,2012-07-24,13083,1,,1,1,DOC,3.84,
flame2015,Trout Flame,Trout,4,2012-07-24,13083,3,,1,1,Total N (F),216,E
flame2015,Trout Flame,Trout,4,2012-07-24,13083,2,,1,1,Total N (UF),311,E
flame2015,Trout Flame,Trout,4,2012-07-24,13083,3,,1,1,Total P (F),10,E
flame2015,Trout Flame,Trout,4,2012-07-24,13083,2,,1,1,Total P (UF),20,E
flame2015,Trout Flame,Trout,4,2012-07-24,13083,3,,1,1,Ca,11.52,
flame2015,Trout Flame,Trout,4,2012-07-24,13083,3,,1,1,Mg,3.18,
flame2015,Trout Flame,Trout,4,2012-07-24,13083,3,,1,1,Na,1.82,
flame2015,Trout Flame,Trout,4,2012-07-24,13083,3,,1,1,K,0.47,
flame2015,Trout Flame,Trout,4,2012-07-24,13083,3,,1,1,Fe,0.34,
flame2015,Trout Flame,Trout,4,2012-07-24,13083,3,,1,1,Mn,0.01,
flame2015,Trout Flame,Trout,4,2012-07-24,13083,4,,1,1,Cl,0.63,
flame2015,Trout Flame,Trout,4,2012-07-24,13083,4,,1,1,SO4,4.01,
flame2015,Trout Flame,Trout,4,2012-07-24,13083,5,,1,1,Alkalinity,-99,D
flame2015,Trout Flame,Trout,4,2012-07-24,13083,6,,1,1,NH4,21,
flame2015,Trout Flame,Trout,4,2012-07-24,13083,6,,1,1,NO3 NO2,7,
flame2015,Trout Flame,Trout,4,2012-07-24,13083,7,,1,1,SRP,4,
flame2015,Trout Flame,Trout,5,2012-07-24,13084,0,,1,1,TIC,12.01,
flame2015,Trout Flame,Trout,5,2012-07-24,13084,0,,1,1,TOC,3.76,
flame2015,Trout Flame,Trout,5,2012-07-24,13084,1,,1,1,DIC,9.89,
flame2015,Trout Flame,Trout,5,2012-07-24,13084,1,,1,1,DOC,3.59,
flame2015,Trout Flame,Trout,5,2012-07-24,13084,3,,1,1,Total N (F),225,
flame2015,Trout Flame,Trout,5,2012-07-24,13084,2,,1,1,Total N (UF),681,
flame2015,Trout Flame,Trout,5,2012-07-24,13084,3,,1,1,Total P (F),12,
flame2015,Trout Flame,Trout,5,2012-07-24,13084,2,,1,1,Total P (UF),55,
flame2015,Trout Flame,Trout,5,2012-07-24,13084,3,,1,1,Ca,11.62,E
flame2015,Trout Flame,Trout,5,2012-07-24,13084,3,,1,1,Mg,3.16,E
flame2015,Trout Flame,Trout,5,2012-07-24,13084,3,,1,1,Na,1.78,E
flame2015,Trout Flame,Trout,5,2012-07-24,13084,3,,1,1,K,0.5,E
flame2015,Trout Flame,Trout,5,2012-07-24,13084,3,,1,1,Fe,0.3,E
flame2015,Trout Flame,Trout,5,2012-07-24,13084,3,,1,1,Mn,0.03,E
flame2015,Trout Flame,Trout,5,2012-07-24,13084,4,,1,1,Cl,0.49,
flame2015,Trout Flame,Trout,5,2012-07-24,13084,4,,1,1,SO4,3.95,
flame2015,Trout Flame,Trout,5,2012-07-24,13084,5,,1,1,Alkalinity,-99,D
flame2015,Trout Flame,Trout,5,2012-07-24,13084,6,,1,1,NH4,27,
flame2015,Trout Flame,Trout,5,2012-07-24,13084,6,,1,1,NO3 NO2,20,
flame2015,Trout Flame,Trout,5,2012-07-24,13084,7,,1,1,SRP,7,
flame2015,Trout Flame,Trout,6,2012-07-25,13085,0,,1,1,TIC,10.72,
flame2015,Trout Flame,Trout,6,2012-07-25,13085,0,,1,1,TOC,5.73,
flame2015,Trout Flame,Trout,6,2012-07-25,13085,1,,1,1,DIC,10.16,
flame2015,Trout Flame,Trout,6,2012-07-25,13085,1,,1,1,DOC,5.84,
flame2015,Trout Flame,Trout,6,2012-07-25,13085,3,,1,1,Total N (F),372,
flame2015,Trout Flame,Trout,6,2012-07-25,13085,2,,1,1,Total N (UF),584,
flame2015,Trout Flame,Trout,6,2012-07-25,13085,3,,1,1,Total P (F),8,
flame2015,Trout Flame,Trout,6,2012-07-25,13085,2,,1,1,Total P (UF),19,
flame2015,Trout Flame,Trout,6,2012-07-25,13085,3,,1,1,Ca,11.17,
flame2015,Trout Flame,Trout,6,2012-07-25,13085,3,,1,1,Mg,3.08,
flame2015,Trout Flame,Trout,6,2012-07-25,13085,3,,1,1,Na,1.48,
flame2015,Trout Flame,Trout,6,2012-07-25,13085,3,,1,1,K,0.33,
flame2015,Trout Flame,Trout,6,2012-07-25,13085,3,,1,1,Fe,0.23,
flame2015,Trout Flame,Trout,6,2012-07-25,13085,3,,1,1,Mn,0.01,
flame2015,Trout Flame,Trout,6,2012-07-25,13085,4,,1,1,Cl,0.4,
flame2015,Trout Flame,Trout,6,2012-07-25,13085,4,,1,1,SO4,2.83,
flame2015,Trout Flame,Trout,6,2012-07-25,13085,5,,1,1,Alkalinity,-99,D
flame2015,Trout Flame,Trout,6,2012-07-25,13085,6,,1,1,NH4,15,E
flame2015,Trout Flame,Trout,6,2012-07-25,13085,6,,1,1,NO3 NO2,3,E
flame2015,Trout Flame,Trout,6,2012-07-25,13085,7,,1,1,SRP,4,E
flame2015,Trout Flame,Trout,7,2012-07-25,13086,0,,1,1,TIC,11.81,
flame2015,Trout Flame,Trout,7,2012-07-25,13086,0,,1,1,TOC,5.84,
flame2015,Trout Flame,Trout,7,2012-07-25,13086,1,,1,1,DIC,10.77,
flame2015,Trout Flame,Trout,7,2012-07-25,13086,1,,1,1,DOC,5.72,
flame2015,Trout Flame,Trout,7,2012-07-25,13086,3,,1,1,Total N (F),408,
flame2015,Trout Flame,Trout,7,2012-07-25,13086,2,,1,1,Total N (UF),552,
flame2015,Trout Flame,Trout,7,2012-07-25,13086,3,,1,1,Total P (F),27,
flame2015,Trout Flame,Trout,7,2012-07-25,13086,2,,1,1,Total P (UF),20,
flame2015,Trout Flame,Trout,7,2012-07-25,13086,3,,1,1,Ca,11.39,
flame2015,Trout Flame,Trout,7,2012-07-25,13086,3,,1,1,Mg,3.16,
flame2015,Trout Flame,Trout,7,2012-07-25,13086,3,,1,1,Na,1.43,
flame2015,Trout Flame,Trout,7,2012-07-25,13086,3,,1,1,K,0.32,
flame2015,Trout Flame,Trout,7,2012-07-25,13086,3,,1,1,Fe,0.19,
flame2015,Trout Flame,Trout,7,2012-07-25,13086,3,,1,1,Mn,0.01,
flame2015,Trout Flame,Trout,7,2012-07-25,13086,4,,1,1,Cl,0.34,
flame2015,Trout Flame,Trout,7,2012-07-25,13086,4,,1,1,SO4,2.84,
flame2015,Trout Flame,Trout,7,2012-07-25,13086,5,,1,1,Alkalinity,-99,D
flame2015,Trout Flame,Trout,7,2012-07-25,13086,6,,1,1,NH4,97,
flame2015,Trout Flame,Trout,7,2012-07-25,13086,6,,1,1,NO3 NO2,9,
flame2015,Trout Flame,Trout,7,2012-07-25,13086,7,,1,1,SRP,5,
flame2015,Trout Flame,Trout,8,2012-07-25,13087,0,,1,1,TIC,11.18,
flame2015,Trout Flame,Trout,8,2012-07-25,13087,0,,1,1,TOC,3.06,
flame2015,Trout Flame,Trout,8,2012-07-25,13087,1,,1,1,DIC,10.28,
flame2015,Trout Flame,Trout,8,2012-07-25,13087,1,,1,1,DOC,2.77,
flame2015,Trout Flame,Trout,8,2012-07-25,13087,3,,1,1,Total N (F),191,
flame2015,Trout Flame,Trout,8,2012-07-25,13087,2,,1,1,Total N (UF),227,
flame2015,Trout Flame,Trout,8,2012-07-25,13087,3,,1,1,Total P (F),4,
flame2015,Trout Flame,Trout,8,2012-07-25,13087,2,,1,1,Total P (UF),8,
flame2015,Trout Flame,Trout,8,2012-07-25,13087,3,,1,1,Ca,12.48,
flame2015,Trout Flame,Trout,8,2012-07-25,13087,3,,1,1,Mg,3.23,
flame2015,Trout Flame,Trout,8,2012-07-25,13087,3,,1,1,Na,2.16,
flame2015,Trout Flame,Trout,8,2012-07-25,13087,3,,1,1,K,0.73,
flame2015,Trout Flame,Trout,8,2012-07-25,13087,3,,1,1,Fe,0,
flame2015,Trout Flame,Trout,8,2012-07-25,13087,3,,1,1,Mn,0,
flame2015,Trout Flame,Trout,8,2012-07-25,13087,4,,1,1,Cl,2.34,
flame2015,Trout Flame,Trout,8,2012-07-25,13087,4,,1,1,SO4,3.01,
flame2015,Trout Flame,Trout,8,2012-07-25,13087,5,,1,1,Alkalinity,-99,D
flame2015,Trout Flame,Trout,8,2012-07-25,13087,6,,1,1,NH4,4,
flame2015,Trout Flame,Trout,8,2012-07-25,13087,6,,1,1,NO3 NO2,7,
flame2015,Trout Flame,Trout,8,2012-07-25,13087,7,,1,1,SRP,2,
flame2015,Trout Flame 2,Flame,1,2014-08-14,13303,0,,1,1,TIC,11.67,
flame2015,Trout Flame 2,Flame,1,2014-08-14,13303,0,,1,1,TOC,3.97,
flame2015,Trout Flame 2,Flame,1,2014-08-14,13303,1,,1,1,DIC,11.25,
flame2015,Trout Flame 2,Flame,1,2014-08-14,13303,1,,1,1,DOC,3.17,
flame2015,Trout Flame 2,Flame,1,2014-08-14,13303,3,,1,1,Total N (F),213,
flame2015,Trout Flame 2,Flame,1,2014-08-14,13303,2,,1,1,Total N (UF),229,
flame2015,Trout Flame 2,Flame,1,2014-08-14,13303,3,,1,1,Total P (F),9,
flame2015,Trout Flame 2,Flame,1,2014-08-14,13303,2,,1,1,Total P (UF),13,
flame2015,Trout Flame 2,Flame,1,2014-08-14,13303,3,,1,1,Ca,11.31,
flame2015,Trout Flame 2,Flame,1,2014-08-14,13303,3,,1,1,Mg,3.37,
flame2015,Trout Flame 2,Flame,1,2014-08-14,13303,3,,1,1,Na,1.73,
flame2015,Trout Flame 2,Flame,1,2014-08-14,13303,3,,1,1,K,0.5,
flame2015,Trout Flame 2,Flame,1,2014-08-14,13303,3,,1,1,Fe,0.27,
flame2015,Trout Flame 2,Flame,1,2014-08-14,13303,3,,1,1,Mn,0.01,
flame2015,Trout Flame 2,Flame,1,2014-08-14,13303,4,,1,1,Cl,0.27,
flame2015,Trout Flame 2,Flame,1,2014-08-14,13303,4,,1,1,SO4,4.4,
flame2015,Trout Flame 2,Flame,1,2014-08-14,13303,5,,1,1,Alkalinity,899.2,
flame2015,Trout Flame 2,Flame,1,2014-08-14,13303,6,,1,1,NH4,16,
flame2015,Trout Flame 2,Flame,1,2014-08-14,13303,6,,1,1,NO3 NO2,19,
flame2015,Trout Flame 2,Flame,1,2014-08-14,13303,7,,1,1,SRP,6,
flame2015,Trout Flame 2,Flame,1,2014-08-14,13303,8,,1,1,SUVA,,
flame2015,Trout Flame 2,Flame,2,2014-08-14,13304,0,,1,1,TIC,10.48,
flame2015,Trout Flame 2,Flame,2,2014-08-14,13304,0,,1,1,TOC,26.26,
flame2015,Trout Flame 2,Flame,2,2014-08-14,13304,1,,1,1,DIC,9.75,
flame2015,Trout Flame 2,Flame,2,2014-08-14,13304,1,,1,1,DOC,27.15,
flame2015,Trout Flame 2,Flame,2,2014-08-14,13304,3,,1,1,Total N (F),847,
flame2015,Trout Flame 2,Flame,2,2014-08-14,13304,2,,1,1,Total N (UF),1191,
flame2015,Trout Flame 2,Flame,2,2014-08-14,13304,3,,1,1,Total P (F),12,
flame2015,Trout Flame 2,Flame,2,2014-08-14,13304,2,,1,1,Total P (UF),32,
flame2015,Trout Flame 2,Flame,2,2014-08-14,13304,3,,1,1,Ca,10.4,
flame2015,Trout Flame 2,Flame,2,2014-08-14,13304,3,,1,1,Mg,3.11,
flame2015,Trout Flame 2,Flame,2,2014-08-14,13304,3,,1,1,Na,1.37,
flame2015,Trout Flame 2,Flame,2,2014-08-14,13304,3,,1,1,K,0.51,
flame2015,Trout Flame 2,Flame,2,2014-08-14,13304,3,,1,1,Fe,0.79,
flame2015,Trout Flame 2,Flame,2,2014-08-14,13304,3,,1,1,Mn,0.05,
flame2015,Trout Flame 2,Flame,2,2014-08-14,13304,4,,1,1,Cl,0.14,
flame2015,Trout Flame 2,Flame,2,2014-08-14,13304,4,,1,1,SO4,2.29,
flame2015,Trout Flame 2,Flame,2,2014-08-14,13304,5,,1,1,Alkalinity,702.9,
flame2015,Trout Flame 2,Flame,2,2014-08-14,13304,6,,1,1,NH4,41,
flame2015,Trout Flame 2,Flame,2,2014-08-14,13304,6,,1,1,NO3 NO2,9,
flame2015,Trout Flame 2,Flame,2,2014-08-14,13304,7,,1,1,SRP,8,
flame2015,Trout Flame 2,Flame,2,2014-08-14,13304,8,,1,1,SUVA,,
flame2015,Trout Flame 2,Flame,3,2014-08-14,13305,0,,1,1,TIC,10.44,
flame2015,Trout Flame 2,Flame,3,2014-08-14,13305,0,,1,1,TOC,5.75,
flame2015,Trout Flame 2,Flame,3,2014-08-14,13305,1,,1,1,DIC,10.29,
flame2015,Trout Flame 2,Flame,3,2014-08-14,13305,1,,1,1,DOC,5.25,
flame2015,Trout Flame 2,Flame,3,2014-08-14,13305,3,,1,1,Total N (F),280,
flame2015,Trout Flame 2,Flame,3,2014-08-14,13305,2,,1,1,Total N (UF),293,
flame2015,Trout Flame 2,Flame,3,2014-08-14,13305,3,,1,1,Total P (F),5,
flame2015,Trout Flame 2,Flame,3,2014-08-14,13305,2,,1,1,Total P (UF),7,
flame2015,Trout Flame 2,Flame,3,2014-08-14,13305,3,,1,1,Ca,10.59,
flame2015,Trout Flame 2,Flame,3,2014-08-14,13305,3,,1,1,Mg,3.02,
flame2015,Trout Flame 2,Flame,3,2014-08-14,13305,3,,1,1,Na,1.52,
flame2015,Trout Flame 2,Flame,3,2014-08-14,13305,3,,1,1,K,0.6,
flame2015,Trout Flame 2,Flame,3,2014-08-14,13305,3,,1,1,Fe,0.09,
flame2015,Trout Flame 2,Flame,3,2014-08-14,13305,3,,1,1,Mn,0.01,
flame2015,Trout Flame 2,Flame,3,2014-08-14,13305,4,,1,1,Cl,0.3,E
flame2015,Trout Flame 2,Flame,3,2014-08-14,13305,4,,1,1,SO4,3.5,E
flame2015,Trout Flame 2,Flame,3,2014-08-14,13305,5,,1,1,Alkalinity,837.7,
flame2015,Trout Flame 2,Flame,3,2014-08-14,13305,6,,1,1,NH4,5,
flame2015,Trout Flame 2,Flame,3,2014-08-14,13305,6,,1,1,NO3 NO2,3,
flame2015,Trout Flame 2,Flame,3,2014-08-14,13305,7,,1,1,SRP,5,
flame2015,Trout Flame 2,Flame,3,2014-08-14,13305,8,,1,1,SUVA,,
flame2015,Trout Flame 2,Flame,4,2014-08-14,13306,0,,1,1,TIC,10.29,
flame2015,Trout Flame 2,Flame,4,2014-08-14,13306,0,,1,1,TOC,5.17,
flame2015,Trout Flame 2,Flame,4,2014-08-14,13306,1,,1,1,DIC,9.2,
flame2015,Trout Flame 2,Flame,4,2014-08-14,13306,1,,1,1,DOC,5.12,
flame2015,Trout Flame 2,Flame,4,2014-08-14,13306,3,,1,1,Total N (F),250,
flame2015,Trout Flame 2,Flame,4,2014-08-14,13306,2,,1,1,Total N (UF),299,
flame2015,Trout Flame 2,Flame,4,2014-08-14,13306,3,,1,1,Total P (F),5,
flame2015,Trout Flame 2,Flame,4,2014-08-14,13306,2,,1,1,Total P (UF),9,
flame2015,Trout Flame 2,Flame,4,2014-08-14,13306,3,,1,1,Ca,10.42,
flame2015,Trout Flame 2,Flame,4,2014-08-14,13306,3,,1,1,Mg,3.05,
flame2015,Trout Flame 2,Flame,4,2014-08-14,13306,3,,1,1,Na,1.51,
flame2015,Trout Flame 2,Flame,4,2014-08-14,13306,3,,1,1,K,0.55,
flame2015,Trout Flame 2,Flame,4,2014-08-14,13306,3,,1,1,Fe,0.1,
flame2015,Trout Flame 2,Flame,4,2014-08-14,13306,3,,1,1,Mn,0.01,
flame2015,Trout Flame 2,Flame,4,2014-08-14,13306,4,,1,1,Cl,0.25,
flame2015,Trout Flame 2,Flame,4,2014-08-14,13306,4,,1,1,SO4,3.7,
flame2015,Trout Flame 2,Flame,4,2014-08-14,13306,5,,1,1,Alkalinity,830.7,
flame2015,Trout Flame 2,Flame,4,2014-08-14,13306,6,,1,1,NH4,8,
flame2015,Trout Flame 2,Flame,4,2014-08-14,13306,6,,1,1,NO3 NO2,3,
flame2015,Trout Flame 2,Flame,4,2014-08-14,13306,7,,1,1,SRP,3,
flame2015,Trout Flame 2,Flame,4,2014-08-14,13306,8,,1,1,SUVA,,
flame2015,Trout Flame 2,Flame,5,2014-08-14,13307,0,,1,1,TIC,10.83,
flame2015,Trout Flame 2,Flame,5,2014-08-14,13307,0,,1,1,TOC,5.87,
flame2015,Trout Flame 2,Flame,5,2014-08-14,13307,1,,1,1,DIC,10.53,
flame2015,Trout Flame 2,Flame,5,2014-08-14,13307,1,,1,1,DOC,5.79,
